status,price,bed,bath,acre_lot,city,state,zip_code,house_size,price_per_sqft,bed_bath_ratio,market_segment,luxury_flag,lot_size_bucket,listing_year,listing_month,prev_sold_date
for_sale,445000.0,3.0,3.0,0.13,Woodstock,Georgia,30188.0,2388.0,,1.0,mid_market,False,small,2022.0,2022-04,2022-04-28
for_sale,550000.0,3.0,3.0,,New Smyrna Beach,Florida,32169.0,1855.0,296.5,1.0,premium,False,tiny,2014.0,2014-09,2014-09-17
for_sale,195000.0,6.0,5.0,1.6,Mount Olive,Mississippi,39119.0,4649.0,41.94,1.2,budget,False,large,,,
sold,400000.0,2.0,2.0,4.5,Odessa,Texas,79763.0,2500.0,160.0,1.0,mid_market,False,large,2021.0,2021-11,2021-11-24
for_sale,130000.0,4.0,2.0,0.21,Springfield,Missouri,65803.0,2688.0,48.36,2.0,budget,False,small,2018.0,2018-10,2018-10-29
for_sale,200000.0,2.0,2.0,0.01,Philadelphia,Pennsylvania,19134.0,674.0,296.74,1.0,budget,False,tiny,1993.0,1993-01,1993-01-08
for_sale,621306.0,5.0,4.0,0.27,Cumming,Georgia,30028.0,3236.0,192.0,1.25,premium,False,standard,,,
for_sale,177200.0,4.0,2.0,1.79,Springhill,Florida,34610.0,2304.0,76.91,2.0,budget,False,large,2001.0,2001-05,2001-05-09
for_sale,,5.0,1.0,0.12,Ainsworth,Nebraska,69210.0,1345.0,81.04,5.0,budget,False,small,2017.0,2017-04,2017-04-06
for_sale,330000.0,3.0,2.0,0.23,Cazenovia,New York,13035.0,1510.0,218.54,1.5,mid_market,False,small,,,
for_sale,135000.0,3.0,2.0,0.22,Greencastle,Indiana,46135.0,1818.0,74.26,1.5,budget,False,small,,,
for_sale,333000.0,2.0,1.0,0.14,Pembroke Pines,Florida,33024.0,1339.0,248.69,2.0,mid_market,False,small,2017.0,2017-06,2017-06-29
for_sale,800000.0,8.0,4.0,0.17,,Florida,33004.0,2332.0,343.05,2.0,premium,False,small,2014.0,2014-05,2014-05-22
for_sale,399350.0,4.0,4.0,1.51,Brandon,Mississippi,39042.0,2344.0,170.37,1.0,mid_market,False,large,,,
sold,388990.0,1.0,1.0,,San Diego,California,92116.0,540.0,720.35,1.0,mid_market,False,tiny,2021.0,2021-11,2021-11-09
for_sale,220000.0,3.0,2.0,0.21,Clarksville,Tennessee,37040.0,1167.0,188.52,1.5,budget,False,small,2016.0,2016-11,2016-11-17
for_sale,1995000.0,5.0,3.0,0.08,San Diego,California,92106.0,2340.0,852.56,1.667,luxury,True,tiny,2021.0,2021-06,2021-06-18
for_sale,877500.0,4.0,4.0,0.5,Visalia,California,93277.0,3640.0,241.07,1.0,premium,False,standard,2021.0,2021-08,2021-08-16
for_sale,224900.0,4.0,3.0,2.0,Marion,Michigan,49665.0,2080.0,108.12,1.333,budget,False,large,2020.0,2020-09,2020-09-23
for_sale,295500.0,3.0,2.0,0.22,Gum Spring,Virginia,23065.0,1092.0,270.6,1.5,mid_market,False,small,,,
for_sale,255000.0,3.0,2.0,0.22,Cedar Rapids,Iowa,52404.0,1248.0,204.33,1.5,mid_market,False,small,2016.0,2016-08,2016-08-05
sold,939900.0,5.0,4.0,0.27,Flower Mound,Texas,75028.0,4373.0,214.93,1.25,premium,False,standard,2022.0,2022-04,2022-04-20
sold,280000.0,3.0,3.0,0.04,Lakeland,Florida,33803.0,1918.0,145.99,1.0,mid_market,False,tiny,2022.0,2022-03,2022-03-25
sold,305000.0,2.0,2.0,0.13,Chico,California,95928.0,,235.34,1.0,mid_market,False,small,2022.0,2022-02,2022-02-17
sold,115000.0,3.0,2.0,0.17,Ramey,Pennsylvania,16671.0,1294.0,88.87,1.5,budget,False,small,2021.0,2021-11,2021-11-15
for_sale,225000.0,4.0,3.0,0.26,West Mifflin,Pennsylvania,15122.0,1988.0,113.18,1.333,budget,False,standard,2011.0,2011-02,2011-02-11
for_sale,50000.0,6.0,2.0,0.06,Dayton,Ohio,45403.0,2848.0,17.56,3.0,budget,False,tiny,2008.0,2008-01,2008-01-18
for_sale,415000.0,5.0,3.0,0.14,Kissimmee,Florida,34743.0,2893.0,143.45,1.667,mid_market,False,small,2021.0,2021-12,2021-12-20
sold,225000.0,3.0,3.0,0.79,High Ridge,Missouri,63049.0,1839.0,122.35,1.0,budget,False,standard,2022.0,2022-03,2022-03-04
sold,40000.0,4.0,1.0,,Prospect,New York,13435.0,1469.0,27.23,4.0,budget,False,tiny,2021.0,2021-11,2021-11-23
for_sale,130000.0,3.0,2.0,0.37,Mayfield,Kentucky,42066.0,2378.0,54.67,1.5,budget,False,standard,,,
sold,250000.0,4.0,3.0,5.0,Castle,Oklahoma,74833.0,2016.0,124.01,1.333,mid_market,False,large,2022.0,2022-02,2022-02-04
sold,1175000.0,4.0,4.0,0.37,Woodbridge,Virginia,22191.0,5853.0,200.75,1.0,luxury,True,standard,2022.0,2022-04,2022-04-15
for_sale,395000.0,5.0,3.0,0.58,Lawrenceville,Georgia,30043.0,2312.0,170.85,1.667,mid_market,False,standard,2022.0,2022-07,2022-07-08
sold,388999.0,2.0,1.0,0.06,Rodeo,California,94572.0,667.0,583.21,2.0,mid_market,False,tiny,2022.0,2022-01,2022-01-26
sold,213000.0,3.0,2.0,0.18,Yukon,Oklahoma,73099.0,1753.0,121.51,1.5,budget,False,small,2022.0,2022-02,2022-02-25
for_sale,185000.0,3.0,2.0,0.1,Inver Grove Heights,Minnesota,55076.0,1760.0,105.11,1.5,budget,False,tiny,1987.0,1987-03,1987-03-01
sold,359500.0,4.0,2.0,0.16,Easthampton,Massachusetts,1027.0,2016.0,178.32,2.0,mid_market,False,small,2022.0,2022-03,2022-03-10
for_sale,185000.0,2.0,1.0,0.09,Saint Louis,Missouri,63116.0,918.0,201.53,2.0,budget,False,tiny,2021.0,2021-10,2021-10-14
sold,590000.0,4.0,2.0,0.08,Portland,Oregon,97203.0,2426.0,243.2,2.0,premium,False,tiny,2022.0,2022-02,2022-02-04
sold,244218.0,4.0,3.0,0.1,Humble,Texas,77396.0,1477.0,165.35,1.333,mid_market,False,tiny,2022.0,2022-02,2022-02-04
sold,174900.0,3.0,2.0,0.24,Marengo,Illinois,60152.0,1020.0,171.47,1.5,budget,False,small,2022.0,2022-03,2022-03-07
sold,395000.0,2.0,2.0,0.08,Vacaville,California,95687.0,1193.0,331.1,1.0,mid_market,False,tiny,2022.0,2022-02,2022-02-02
for_sale,334900.0,4.0,3.0,,Louisville,Kentucky,40229.0,2266.0,147.79,1.333,mid_market,False,tiny,,,
for_sale,2998000.0,4.0,6.0,0.7,El Dorado Hills,California,95762.0,4900.0,611.84,0.667,luxury,True,standard,,,
sold,1748888.0,1.0,2.0,,Solana Beach,California,92075.0,1028.0,1701.25,0.5,luxury,True,tiny,2022.0,2022-02,2022-02-25
for_sale,525000.0,2.0,3.0,0.04,South Gate,California,90280.0,1336.0,392.96,0.667,premium,False,tiny,2017.0,2017-02,2017-02-28
sold,155000.0,4.0,2.0,0.91,Bessemer,Alabama,35023.0,3858.0,40.18,2.0,budget,False,standard,2022.0,2022-01,2022-01-12
sold,99900.0,3.0,1.0,0.14,Cleveland,Ohio,44135.0,907.0,110.14,3.0,budget,False,small,2021.0,2021-11,2021-11-22
sold,279900.0,5.0,3.0,1.7,Vineland,New Jersey,8361.0,3432.0,81.56,1.667,mid_market,False,large,2021.0,2021-11,2021-11-30
sold,421000.0,4.0,2.0,0.24,Tucson,Arizona,85747.0,2156.0,195.27,2.0,mid_market,False,small,2022.0,2022-04,2022-04-29
for_sale,1000000.0,5.0,5.0,0.35,Mills River,North Carolina,28759.0,4213.0,237.36,1.0,luxury,True,standard,2014.0,2014-09,2014-09-02
sold,6995000.0,7.0,6.0,0.1,San Francisco,California,94117.0,5715.0,1223.97,1.167,luxury,True,tiny,2022.0,2022-02,2022-02-10
for_sale,495300.0,3.0,2.0,0.22,Newberry,Florida,32669.0,1971.0,251.29,1.5,premium,False,small,,,
sold,399000.0,1.0,2.0,,Surfside,Florida,33154.0,848.0,470.52,0.5,mid_market,False,tiny,2022.0,2022-02,2022-02-24
for_sale,116900.0,3.0,2.0,0.14,West Orange,Texas,77630.0,1530.0,76.41,1.5,budget,False,small,2010.0,2010-04,2010-04-13
sold,419900.0,4.0,3.0,0.19,Corpus Christi,Texas,78414.0,2437.0,172.3,1.333,mid_market,False,small,2021.0,2021-11,2021-11-05
sold,350000.0,3.0,2.0,0.15,Albuquerque,New Mexico,87114.0,2240.0,156.25,1.5,mid_market,False,small,2022.0,2022-04,2022-04-27
for_sale,239000.0,1.0,1.0,,Silver Spring,Maryland,20906.0,952.0,251.05,1.0,mid_market,False,tiny,2018.0,2018-10,2018-10-02
sold,499000.0,3.0,3.0,36.71,De Leon,Texas,76444.0,2371.0,210.46,1.0,premium,False,estate,2022.0,2022-04,
sold,1250000.0,4.0,3.0,0.15,Irvine,California,92612.0,2093.0,597.23,1.333,luxury,True,small,2022.0,2022-02,2022-02-07
for_sale,260000.0,1.0,1.0,0.01,Celebration,Florida,34747.0,,304.09,1.0,mid_market,False,tiny,2019.0,2019-06,2019-06-25
sold,595000.0,2.0,2.0,,Houston,Texas,77027.0,1220.0,487.7,1.0,premium,False,tiny,2022.0,2022-04,2022-04-01
for_sale,189000.0,2.0,1.0,0.11,Milton Freewater,Oregon,97862.0,772.0,244.82,2.0,budget,False,small,2003.0,2003-10,2003-10-17
for_sale,599000.0,3.0,4.0,0.3,Brooksville,Florida,34601.0,2500.0,239.6,0.75,premium,False,standard,,,
for_sale,249900.0,3.0,2.0,0.46,Temperance,Michigan,48182.0,1812.0,137.91,1.5,mid_market,False,standard,1996.0,1996-06,1996-06-06
for_sale,329900.0,4.0,2.0,0.21,Wyoming,Ohio,45215.0,1138.0,289.89,2.0,mid_market,False,small,2006.0,2006-12,2006-12-15
for_sale,350000.0,3.0,2.0,0.5,Truth or Consequences,New Mexico,87901.0,1786.0,195.97,1.5,mid_market,False,standard,,,
for_sale,550000.0,2.0,3.0,0.05,Gatlinburg,Tennessee,37738.0,1073.0,512.58,0.667,premium,False,tiny,2001.0,2001-05,2001-05-24
for_sale,169000.0,3.0,2.0,0.46,Rockingham,North Carolina,28379.0,1347.0,125.46,1.5,budget,False,standard,2013.0,2013-04,2013-04-23
for_sale,875000.0,4.0,4.0,0.46,Las Vegas,Nevada,89131.0,3172.0,275.85,1.0,premium,False,standard,2018.0,2018-01,2018-01-30
for_sale,140000.0,3.0,1.0,0.36,Georgetown,South Carolina,29440.0,1025.0,136.59,3.0,budget,False,standard,1992.0,1992-10,1992-10-01
for_sale,221500.0,3.0,2.0,0.23,Cicero,New York,13039.0,1468.0,150.89,1.5,budget,False,small,2021.0,2021-03,2021-03-16
for_sale,275900.0,3.0,2.0,,Kemp,Texas,75143.0,1014.0,272.09,1.5,mid_market,False,tiny,,,
for_sale,59900.0,3.0,1.0,0.04,Lockport,New York,14094.0,1180.0,50.76,3.0,budget,False,tiny,2011.0,2011-09,2011-09-26
sold,499000.0,3.0,1.0,0.13,Saugus,Massachusetts,1906.0,1102.0,452.81,3.0,premium,False,small,2021.0,2021-11,2021-11-15
sold,479900.0,3.0,4.0,,State College,Pennsylvania,16803.0,2679.0,179.13,0.75,mid_market,False,tiny,2021.0,2021-12,2021-12-21
for_sale,749900.0,3.0,3.0,0.23,Portland,Oregon,97220.0,2669.0,280.97,1.0,premium,False,small,,,
sold,264000.0,2.0,2.0,,Chicago,Illinois,60640.0,1400.0,188.57,1.0,mid_market,False,tiny,2022.0,2022-04,2022-04-19
for_sale,259000.0,3.0,2.0,2.0,Caneyville,Kentucky,42721.0,1668.0,155.28,1.5,mid_market,False,large,2013.0,2013-04,2013-04-25
sold,169900.0,2.0,1.0,0.23,Christiansburg,Virginia,24073.0,816.0,208.21,2.0,budget,False,small,2022.0,2022-02,2022-02-14
for_sale,192000.0,2.0,2.0,,Two Harbors,Minnesota,55616.0,1143.0,167.98,1.0,budget,False,small,2022.0,2022-04,2022-04-29
for_sale,129900.0,2.0,1.0,1.61,Lockridge,Iowa,52635.0,1140.0,113.95,2.0,budget,False,large,2016.0,2016-06,2016-06-13
for_sale,1200000.0,6.0,5.0,0.23,Iselin,New Jersey,8830.0,2698.0,444.77,1.2,luxury,True,small,2005.0,2005-10,2005-10-03
sold,199000.0,3.0,2.0,0.11,Houston,Texas,77022.0,1519.0,131.01,1.5,budget,False,small,2022.0,2022-01,2022-01-20
for_sale,629500.0,3.0,4.0,,Medicine Park,Oklahoma,73557.0,3600.0,174.86,0.75,premium,False,tiny,,,
for_sale,878000.0,4.0,2.0,0.18,Concord,California,94521.0,1440.0,609.72,2.0,premium,False,small,2020.0,2020-08,2020-08-03
for_sale,1199000.0,3.0,2.0,0.05,New York City,New York,11230.0,1530.0,783.66,1.5,luxury,True,tiny,,,
sold,795000.0,5.0,5.0,1.98,Hagerstown,Maryland,21742.0,6137.0,129.54,1.0,premium,False,large,2022.0,2022-01,2022-01-14
sold,2195000.0,3.0,2.0,0.76,Jamestown,Rhode Island,2835.0,1234.0,1778.77,1.5,luxury,True,standard,2021.0,2021-11,2021-11-05
for_sale,668000.0,4.0,3.0,0.16,Keizer,Oregon,97303.0,3415.0,195.61,1.333,premium,False,small,2006.0,2006-08,2006-08-31
for_sale,65000.0,1.0,1.0,,Long Beach,California,90805.0,600.0,108.33,1.0,budget,False,tiny,,,
for_sale,1150000.0,5.0,4.0,11.27,Vernon,Arizona,85940.0,3469.0,331.51,1.25,luxury,True,estate,,,
for_sale,8795000.0,4.0,5.0,,Solana Beach,California,92075.0,4830.0,1820.91,0.8,luxury,True,tiny,2019.0,2019-07,2019-07-10
sold,300710.0,4.0,2.0,0.13,Bartow,Florida,33830.0,1817.0,165.5,2.0,mid_market,False,small,2022.0,2022-04,2022-04-15
for_sale,1490000.0,5.0,6.0,0.52,Ocean Township,New Jersey,7712.0,5587.0,266.69,0.833,luxury,True,standard,,,
sold,140000.0,4.0,1.0,0.29,Rochester,New York,14624.0,1465.0,95.56,4.0,budget,False,standard,2021.0,2021-10,2021-10-28
sold,299900.0,2.0,2.0,0.53,Fort Washington,Maryland,20744.0,1120.0,267.77,1.0,mid_market,False,standard,2021.0,2021-11,2021-11-12
sold,435500.0,3.0,2.0,0.15,Tacoma,Washington,98404.0,1192.0,365.35,1.5,mid_market,False,small,2022.0,2022-04,2022-04-18
for_sale,1200000.0,3.0,5.0,14.06,Ellijay,Georgia,30540.0,3640.0,329.67,0.6,luxury,True,estate,2004.0,2004-04,2004-04-27
for_sale,347990.0,3.0,2.0,0.12,Kissimmee,Florida,34744.0,1504.0,231.38,1.5,mid_market,False,small,,,
sold,190000.0,2.0,1.0,0.17,Colonial Heights,Virginia,23834.0,800.0,237.5,2.0,budget,False,small,2022.0,2022-03,2022-03-15
sold,149900.0,4.0,2.0,0.98,Farmington,Missouri,63640.0,1848.0,81.11,2.0,budget,False,standard,2021.0,2021-11,2021-11-02
for_sale,4495000.0,3.0,3.0,0.05,Newport Beach,California,92663.0,1750.0,2568.57,1.0,luxury,True,tiny,2010.0,2010-08,2010-08-04
sold,535000.0,3.0,2.0,0.11,Seatac,Washington,98198.0,1360.0,393.38,1.5,premium,False,small,2022.0,2022-01,2022-01-07
sold,748500.0,5.0,4.0,0.15,Seffner,Florida,33584.0,3507.0,213.43,1.25,premium,False,small,2022.0,2022-02,2022-02-18
sold,277500.0,3.0,2.0,0.24,Roanoke,Virginia,24017.0,1762.0,157.49,1.5,mid_market,False,small,2021.0,2021-12,2021-12-06
for_sale,618190.0,3.0,2.0,,Lewes,Delaware,19958.0,1568.0,394.25,1.5,premium,False,tiny,,,
sold,575000.0,6.0,3.0,0.11,Haverhill,Massachusetts,1830.0,2303.0,249.67,2.0,premium,False,small,2021.0,2021-10,2021-10-29
sold,324900.0,3.0,2.0,0.05,Washington,Pennsylvania,15301.0,1884.0,172.45,1.5,mid_market,False,tiny,2022.0,2022-01,2022-01-07
sold,392000.0,4.0,4.0,0.54,Hubert,North Carolina,28539.0,3160.0,124.05,1.0,mid_market,False,standard,2021.0,2021-12,2021-12-06
sold,1450000.0,5.0,7.0,0.28,Prosper,Texas,75078.0,4800.0,302.08,0.714,luxury,True,standard,2022.0,2022-05,2022-05-02
for_sale,505900.0,3.0,2.0,0.12,Rio Vista,California,94571.0,2054.0,246.3,1.5,premium,False,small,2019.0,2019-07,2019-07-05
sold,300000.0,3.0,2.0,2.0,Sturgeon Bay,Wisconsin,54235.0,1796.0,167.04,1.5,mid_market,False,large,2022.0,2022-04,2022-04-25
for_sale,1700000.0,3.0,3.0,0.07,Capitola,California,95010.0,1419.0,1198.03,1.0,luxury,True,tiny,2021.0,2021-08,2021-08-20
for_sale,97850.0,3.0,2.0,0.28,Hebbronville,Texas,78361.0,1722.0,56.82,1.5,budget,False,standard,,,
for_sale,750000.0,3.0,4.0,0.21,Glenview,Illinois,60025.0,2318.0,323.55,0.75,premium,False,small,2012.0,2012-07,2012-07-20
for_sale,320000.0,4.0,3.0,1.77,Green Township,Ohio,45247.0,3332.0,96.04,1.333,mid_market,False,large,2020.0,2020-12,2020-12-31
for_sale,5500000.0,3.0,3.0,,New York,New York,10013.0,1960.0,2806.12,1.0,luxury,True,tiny,,,
sold,625000.0,4.0,3.0,3.54,Arlington,Texas,76001.0,1796.0,348.0,1.333,premium,False,large,2022.0,2022-04,
sold,119900.0,3.0,1.0,0.3,Lastrup,Minnesota,56364.0,1040.0,115.29,3.0,budget,False,standard,2022.0,2022-04,2022-04-21
sold,2750000.0,6.0,6.0,1.87,Baltimore,Maryland,21204.0,6237.0,440.92,1.0,luxury,True,large,2022.0,2022-01,2022-01-20
for_sale,111500.0,4.0,1.0,0.84,Bridgeton,New Jersey,8302.0,1624.0,68.66,4.0,budget,False,standard,2004.0,2004-10,2004-10-05
for_sale,174900.0,2.0,1.0,0.16,Saint Louis,Missouri,63123.0,864.0,202.43,2.0,budget,False,small,1999.0,1999-07,1999-07-22
sold,100000.0,2.0,1.0,0.16,Midwest City,Oklahoma,73110.0,1006.0,99.4,2.0,budget,False,small,2022.0,2022-01,2022-01-19
sold,1195000.0,2.0,3.0,0.31,Los Angeles,California,90069.0,1409.0,848.12,0.667,luxury,True,standard,2022.0,2022-03,2022-03-23
sold,336000.0,3.0,1.0,0.14,Tampa,Florida,33616.0,1326.0,253.39,3.0,mid_market,False,small,2022.0,2022-03,2022-03-30
sold,339000.0,5.0,2.0,5.33,East Stroudsburg,Pennsylvania,18301.0,2176.0,155.79,2.5,mid_market,False,estate,2022.0,2022-01,2022-01-28
for_sale,675000.0,3.0,2.0,0.05,San Juan Capistrano,California,92675.0,1310.0,515.27,1.5,premium,False,tiny,2009.0,2009-03,2009-03-31
sold,349900.0,3.0,2.0,0.17,Houston,Texas,77096.0,1652.0,211.8,1.5,mid_market,False,small,2021.0,2021-12,2021-12-10
sold,899999.0,3.0,3.0,0.16,Vista,California,92081.0,1886.0,477.2,1.0,premium,False,small,2021.0,2021-11,2021-11-12
for_sale,459000.0,3.0,2.0,0.46,Ellijay,Georgia,30536.0,2264.0,202.74,1.5,mid_market,False,standard,2022.0,2022-03,2022-03-14
for_sale,499900.0,4.0,3.0,0.32,Stevens,Pennsylvania,17578.0,3675.0,136.03,1.333,premium,False,standard,2017.0,2017-05,2017-05-31
sold,875000.0,2.0,1.0,,Coral Gables,Florida,33134.0,1676.0,522.08,2.0,premium,False,small,2022.0,2022-03,2022-03-11
for_sale,130000.0,2.0,1.0,0.06,North Myrtle Beach,South Carolina,29582.0,888.0,146.4,2.0,budget,False,tiny,,,
for_sale,775000.0,3.0,2.0,1.35,Georgetown,Texas,78633.0,2799.0,276.88,1.5,premium,False,large,2021.0,2021-05,2021-05-13
sold,209900.0,3.0,2.0,0.73,North Edwards,California,93523.0,1456.0,144.16,1.5,budget,False,standard,2022.0,2022-04,2022-04-29
for_sale,186990.0,3.0,2.0,0.25,Wharton,Texas,77488.0,1300.0,143.84,1.5,budget,False,small,,,
for_sale,335000.0,2.0,2.0,,Bonita Springs,Florida,34135.0,1230.0,272.36,1.0,mid_market,False,tiny,2012.0,2012-01,2012-01-23
for_sale,229900.0,3.0,1.0,0.07,Lancaster,Pennsylvania,17602.0,1536.0,149.67,3.0,budget,False,tiny,1989.0,1989-08,1989-08-28
for_sale,650000.0,4.0,3.0,,Chicago,Illinois,60618.0,2700.0,240.74,1.333,premium,False,tiny,,,
for_sale,563499.0,3.0,3.0,1.0,Godley,Texas,76044.0,2750.0,204.91,1.0,premium,False,standard,,,
for_sale,995000.0,3.0,3.0,0.71,Lakewood,Colorado,80215.0,3802.0,261.7,1.0,premium,False,standard,2012.0,2012-12,2012-12-27
sold,222000.0,3.0,2.0,0.84,Tonkawa,Oklahoma,74653.0,2278.0,97.45,1.5,budget,False,standard,2022.0,2022-04,2022-04-25
for_sale,269000.0,2.0,2.0,0.02,Philadelphia,Pennsylvania,19125.0,780.0,344.87,1.0,mid_market,False,tiny,2018.0,2018-11,2018-11-02
sold,285000.0,4.0,2.0,0.27,Charlotte,North Carolina,28215.0,1559.0,182.81,2.0,mid_market,False,standard,2021.0,2021-12,2021-12-22
for_sale,269000.0,3.0,2.0,0.41,Mount Holly,North Carolina,28120.0,1303.0,206.45,1.5,mid_market,False,standard,,,
for_sale,1300000.0,3.0,3.0,,Chicago,Illinois,60611.0,2710.0,479.7,1.0,luxury,True,tiny,2004.0,2004-08,2004-08-18
for_sale,325000.0,4.0,3.0,0.28,Ringgold,Georgia,30736.0,2062.0,157.61,1.333,mid_market,False,standard,2018.0,2018-03,2018-03-21
for_sale,689000.0,5.0,2.0,0.11,Hewlett,New York,11557.0,2392.0,288.04,2.5,premium,False,small,2014.0,2014-09,2014-09-23
sold,875000.0,4.0,4.0,0.26,Narragansett,Rhode Island,2882.0,2450.0,357.14,1.0,premium,False,standard,2022.0,2022-02,2022-02-22
sold,350000.0,2.0,1.0,0.18,Saint Petersburg,Florida,33705.0,1132.0,309.19,2.0,mid_market,False,small,2022.0,2022-03,2022-03-17
sold,154900.0,3.0,2.0,0.28,Junction City,Kansas,66441.0,3156.0,49.08,1.5,budget,False,standard,2021.0,2021-11,2021-11-16
for_sale,899000.0,1.0,1.0,,New York City,New York,10027.0,757.0,1187.58,1.0,premium,False,tiny,,,
for_sale,389000.0,2.0,2.0,0.58,Many,Louisiana,71449.0,1200.0,324.17,1.0,mid_market,False,standard,2020.0,2020-09,2020-09-11
sold,240000.0,3.0,2.0,0.25,Winder,Georgia,30680.0,1161.0,206.72,1.5,mid_market,False,small,2022.0,2022-04,2022-04-01
for_sale,379995.0,4.0,2.0,0.22,Jacksonville,Florida,32257.0,1828.0,207.87,2.0,mid_market,False,small,2014.0,2014-11,2014-11-10
for_sale,1499000.0,4.0,3.0,0.11,Fullerton,California,92835.0,3008.0,498.34,1.333,luxury,True,small,2018.0,2018-09,2018-09-27
for_sale,354950.0,5.0,4.0,0.12,El Paso,Texas,79938.0,2704.0,131.27,1.25,mid_market,False,small,,,
sold,269900.0,2.0,2.0,0.09,Lockport,Illinois,60441.0,1474.0,183.11,1.0,mid_market,False,tiny,2022.0,2022-04,2022-04-29
sold,245000.0,3.0,2.0,0.09,Albuquerque,New Mexico,87121.0,1340.0,182.84,1.5,mid_market,False,tiny,2022.0,2022-04,2022-04-19
sold,389498.0,3.0,3.0,0.06,Lutz,Florida,33558.0,2230.0,174.66,1.0,mid_market,False,tiny,2022.0,2022-02,2022-02-23
sold,7000.0,2.0,1.0,,New Philadelphia,Ohio,44663.0,672.0,10.42,2.0,budget,False,tiny,2022.0,2022-02,2022-02-08
for_sale,359900.0,3.0,2.0,10.84,Waverly,Ohio,45690.0,1685.0,213.59,1.5,mid_market,False,estate,2014.0,2014-05,2014-05-22
sold,193000.0,1.0,1.0,,Portland,Oregon,97220.0,521.0,370.44,1.0,budget,False,tiny,2022.0,2022-04,2022-04-25
sold,599990.0,4.0,3.0,0.09,Lincoln,California,95648.0,2115.0,283.68,1.333,premium,False,tiny,2022.0,2022-04,2022-04-15
sold,1035000.0,3.0,3.0,,Los Angeles,California,90006.0,1785.0,579.83,1.0,luxury,True,tiny,2022.0,2022-02,2022-02-25
sold,120000.0,1.0,1.0,,Minneapolis,Minnesota,55403.0,625.0,192.0,1.0,budget,False,tiny,2021.0,2021-12,2021-12-23
sold,270000.0,2.0,2.0,0.08,The Villages,Florida,32159.0,1121.0,240.86,1.0,mid_market,False,tiny,2022.0,2022-03,2022-03-25
sold,180000.0,3.0,2.0,0.1,Melbourne,Florida,32901.0,1175.0,153.19,1.5,budget,False,tiny,2022.0,2022-03,2022-03-28
for_sale,155000.0,3.0,2.0,,Gainesville,Florida,32605.0,1278.0,121.28,1.5,budget,False,tiny,2019.0,2019-04,2019-04-29
for_sale,425000.0,3.0,3.0,,Sarasota,Florida,34235.0,1952.0,217.73,1.0,mid_market,False,tiny,2014.0,2014-06,2014-06-02
for_sale,250000.0,1.0,1.0,0.1,San Diego,California,92115.0,513.0,487.33,1.0,mid_market,False,tiny,1997.0,1997-07,1997-07-25
for_sale,599000.0,5.0,3.0,0.15,Arboga,California,95961.0,3357.0,178.43,1.667,premium,False,small,2020.0,2020-03,2020-03-25
for_sale,434951.0,4.0,3.0,,Porter,Texas,77386.0,2149.0,202.4,1.333,mid_market,False,tiny,,,
sold,515000.0,4.0,3.0,0.33,Arlington Heights,Illinois,60005.0,2093.0,246.06,1.333,premium,False,standard,2021.0,2021-12,2021-12-20
for_sale,435000.0,3.0,2.0,1.14,Naples,Florida,34120.0,2061.0,211.06,1.5,mid_market,False,large,,,
for_sale,349000.0,5.0,1.0,5.15,Ashland,Ohio,44805.0,1904.0,183.3,5.0,mid_market,False,estate,2010.0,2010-12,2010-12-27
sold,29900.0,8.0,4.0,0.13,Cleveland,Ohio,44105.0,5452.0,5.48,2.0,budget,False,small,2022.0,2022-02,2022-02-16
for_sale,595000.0,4.0,2.0,0.17,Sedro Woolley,Washington,98284.0,2180.0,272.94,2.0,premium,False,small,,,
sold,485990.0,4.0,3.0,0.17,Florence,Arizona,85132.0,2569.0,189.17,1.333,mid_market,False,small,2021.0,2021-12,2021-12-17
for_sale,819000.0,5.0,5.0,0.18,Aurora,Colorado,80016.0,4098.0,199.85,1.0,premium,False,small,2018.0,2018-11,2018-11-09
sold,530000.0,4.0,3.0,0.23,Dallas,Texas,75243.0,2372.0,223.44,1.333,premium,False,small,2022.0,2022-03,2022-03-08
for_sale,255000.0,3.0,2.0,0.16,Saginaw,Texas,76179.0,1313.0,194.21,1.5,mid_market,False,small,2018.0,2018-06,2018-06-05
sold,1450000.0,4.0,3.0,0.15,Agoura Hills,California,91301.0,2428.0,597.2,1.333,luxury,True,small,2022.0,2022-04,2022-04-08
for_sale,639900.0,4.0,3.0,0.06,Sherwood,Oregon,97140.0,1991.0,321.4,1.333,premium,False,tiny,2017.0,2017-01,2017-01-23
sold,499999.0,4.0,4.0,1.06,Macon,Georgia,31210.0,5337.0,93.69,1.0,premium,False,large,2022.0,2022-03,2022-03-28
sold,129900.0,2.0,2.0,0.03,West Seneca,New York,14224.0,1008.0,128.87,1.0,budget,False,tiny,2022.0,2022-04,2022-04-05
for_sale,295000.0,4.0,2.0,0.18,Waco,Texas,76706.0,2091.0,141.08,2.0,mid_market,False,small,2020.0,2020-08,2020-08-13
sold,99500.0,2.0,2.0,,Manteca,California,95336.0,1272.0,78.22,1.0,budget,False,tiny,2022.0,2022-03,2022-03-04
for_sale,460000.0,3.0,2.0,0.13,Surprise,Arizona,85388.0,1884.0,244.16,1.5,mid_market,False,small,2016.0,2016-09,2016-09-28
sold,134900.0,3.0,,0.24,Alliance,Ohio,44601.0,1000.0,134.9,3.0,budget,False,small,2022.0,2022-03,2022-03-01
